level_id,power_seller_status,transactions_period,transactions_total,seller_id,user_type
5_green,,historic,221,1088668466,normal
4_light_green,,historic,5198,369580649,normal
5_green,gold,historic,4470,143466911,normal
5_green,,historic,703,642101967,normal
5_green,silver,historic,1553,610799661,normal
5_green,silver,historic,715,223109146,normal
5_green,gold,historic,2276,1202883005,normal
5_green,silver,historic,2381,256941167,normal
5_green,silver,historic,2105,376916250,normal
3_yellow,,historic,103,17150462,normal
5_green,silver,historic,3568,661530700,normal
5_green,silver,historic,3887,375859403,normal
5_green,silver,historic,1601,44279342,normal
5_green,gold,historic,2153,420454174,normal
5_green,gold,historic,5003,38322027,normal
5_green,silver,historic,1187,511816870,normal
5_green,silver,historic,600,81920930,normal
5_green,gold,historic,3230,275549853,brand
5_green,,historic,317,459217728,normal
5_green,gold,historic,2347,1013784256,normal
5_green,,historic,666,239511451,normal
5_green,gold,historic,2360,60803571,normal
5_green,silver,historic,3658,611117451,normal
5_green,silver,historic,442,1484333099,normal
5_green,silver,historic,1091,160275282,normal
5_green,,historic,197,1526146739,normal
5_green,silver,historic,1506,333488601,normal
5_green,,historic,454,140528422,normal
5_green,silver,historic,1954,556020326,normal
5_green,silver,historic,1269,434608731,normal
5_green,,historic,150,1149483946,normal
5_green,gold,historic,5478,674186143,normal
5_green,silver,historic,3108,134763779,normal
5_green,,historic,694,91260724,normal
5_green,gold,historic,7352,8363200,normal
5_green,,historic,74,188092365,normal
5_green,,historic,91,571295609,normal
5_green,,historic,491,1302157877,normal
5_green,silver,historic,1228,451803275,normal
5_green,,historic,459,80367074,normal
5_green,silver,historic,2173,162956797,normal
,,historic,7,42211128,normal
5_green,platinum,historic,6109,517328788,normal
5_green,silver,historic,1703,482416694,normal
5_green,gold,historic,7866,233916276,normal
3_yellow,,historic,51,201336503,normal
5_green,silver,historic,304,705695892,normal
5_green,silver,historic,493,109284589,normal
4_light_green,,historic,16,162399701,normal
5_green,gold,historic,5998,271259783,normal
5_green,platinum,historic,15504,725385769,normal
5_green,silver,historic,928,784919903,normal
5_green,platinum,historic,10371,376692339,normal
5_green,,historic,179,1358044769,normal
5_green,,historic,203,212776860,normal
5_green,,historic,553,606825710,normal
5_green,,historic,472,810417547,normal
5_green,,historic,139,1543122683,normal
5_green,silver,historic,964,269373003,normal
5_green,,historic,460,242344574,normal
5_green,,historic,316,231628891,normal
5_green,,historic,167,310748049,normal
5_green,gold,historic,5843,163020573,normal
5_green,,historic,307,7967652,normal
5_green,,historic,40,680192044,normal
5_green,,historic,413,148208517,normal
5_green,silver,historic,790,99780261,normal
5_green,silver,historic,3543,245748658,normal
5_green,,historic,1630,556243945,normal
5_green,silver,historic,481,128144321,normal
5_green,,historic,1936,191567994,normal
5_green,,historic,438,262546783,normal
5_green,,historic,233,572950430,normal
5_green,,historic,282,1143084449,normal
5_green,,historic,4159,159548496,normal
5_green,gold,historic,3141,95841464,normal
5_green,,historic,508,275460900,normal
5_green,,historic,400,263310462,normal
5_green,silver,historic,828,39899322,normal
5_green,silver,historic,765,393927067,normal
5_green,gold,historic,5027,511607610,normal
5_green,silver,historic,2081,344093871,normal
5_green,silver,historic,1822,143696226,normal
5_green,,historic,227,72207221,normal
5_green,silver,historic,1884,585116219,normal
5_green,silver,historic,1889,768888149,normal
5_green,silver,historic,1355,27286678,normal
3_yellow,,historic,74,823472327,normal
5_green,,historic,605,25344303,normal
5_green,silver,historic,2080,1153948232,normal
5_green,silver,historic,1702,495535340,normal
5_green,,historic,266,31984872,normal
5_green,silver,historic,2262,419133602,normal
5_green,silver,historic,962,37483254,normal
5_green,silver,historic,2052,705847161,normal
5_green,gold,historic,3331,576404050,normal
5_green,silver,historic,1250,150596913,normal
5_green,,historic,2240,660133175,normal
5_green,platinum,historic,6535,127215596,normal
5_green,,historic,17,577368216,normal
5_green,gold,historic,4432,748264739,normal
5_green,gold,historic,12183,70087856,normal
5_green,,historic,817,22278662,normal
5_green,,historic,249,27003686,normal
5_green,,historic,231,104154123,normal
5_green,silver,historic,5149,369408676,normal
5_green,silver,historic,2877,136861849,normal
5_green,silver,historic,3295,819796248,normal
5_green,,historic,379,1382188975,normal
5_green,silver,historic,252,1210317942,normal
5_green,,historic,302,421590841,normal
5_green,gold,historic,8499,624624081,normal
5_green,silver,historic,1371,157801574,normal
5_green,,historic,700,803959329,normal
5_green,,historic,142,1412612436,normal
5_green,gold,historic,3943,164342333,normal
5_green,,historic,207,818699156,normal
5_green,silver,historic,2111,69084100,normal
3_yellow,,historic,461,444827082,normal
5_green,,historic,712,259179727,normal
5_green,,historic,26,1502870080,normal
5_green,platinum,historic,4138,135233552,normal
5_green,,historic,436,1272806800,normal
5_green,silver,historic,3242,761969967,normal
5_green,silver,historic,2031,572328148,normal
5_green,silver,historic,1471,554617069,normal
5_green,silver,historic,689,668354966,normal
5_green,silver,historic,1646,24264817,normal
5_green,silver,historic,998,203720688,normal
5_green,,historic,288,1434170974,normal
5_green,silver,historic,843,658958344,normal
5_green,,historic,649,407794342,normal
5_green,,historic,561,59086305,normal
5_green,silver,historic,2643,222487291,normal
5_green,,historic,1027,53101281,normal
5_green,,historic,226,645931561,normal
5_green,,historic,1327,121535365,normal
5_green,silver,historic,3742,263783791,normal
5_green,gold,historic,2605,12737083,normal
5_green,silver,historic,2613,41326965,normal
5_green,,historic,1801,137752231,normal
5_green,,historic,304,226691392,normal
5_green,silver,historic,486,624834310,normal
5_green,,historic,110,344575297,normal
5_green,,historic,12,1596390797,normal
5_green,silver,historic,997,1178613774,normal
5_green,gold,historic,7854,327773559,normal
5_green,silver,historic,539,88446911,normal
5_green,gold,historic,10140,174018202,normal
5_green,silver,historic,2386,15056271,normal
5_green,silver,historic,329,134712489,normal
5_green,silver,historic,1928,18616475,normal
5_green,silver,historic,873,1476116420,normal
5_green,,historic,241,1216409459,normal
5_green,,historic,197,703445759,normal
5_green,gold,historic,1233,398778914,normal
5_green,silver,historic,1167,470382707,normal
5_green,silver,historic,1365,534218768,normal
5_green,,historic,571,225995272,normal
5_green,gold,historic,3289,264566089,normal
5_green,,historic,367,1142389767,normal
5_green,platinum,historic,5432,1351448982,normal
5_green,gold,historic,3739,170366442,normal
5_green,,historic,394,39595186,normal
3_yellow,,historic,260,1203244646,normal
5_green,silver,historic,1349,55821922,normal
5_green,,historic,537,1017771629,normal
4_light_green,,historic,89,168731142,normal
5_green,silver,historic,1337,1354326680,normal
5_green,,historic,395,89622592,normal
5_green,silver,historic,1212,150690153,normal
5_green,,historic,521,795100943,normal
5_green,silver,historic,599,46056807,normal
3_yellow,,historic,1371,712149217,normal
5_green,silver,historic,572,89978,normal
5_green,,historic,50,69593642,normal
5_green,silver,historic,1171,374702315,normal
5_green,silver,historic,3859,238543213,normal
5_green,,historic,279,1134979613,normal
3_yellow,,historic,261,1171673197,normal
5_green,,historic,784,75062014,normal
5_green,,historic,379,238086148,normal
5_green,,historic,48,1520792045,normal
5_green,platinum,historic,17354,1160701053,brand
5_green,silver,historic,2721,301821392,normal
5_green,,historic,1334,217397454,normal
5_green,,historic,776,300409402,normal
5_green,,historic,144,70124261,normal
5_green,,historic,688,43989118,normal
5_green,,historic,116,690244231,normal
5_green,gold,historic,3324,133317622,normal
5_green,,historic,142,432694202,normal
5_green,gold,historic,1173,135647571,normal
5_green,,historic,92,7515864,normal
5_green,,historic,335,570160397,brand
5_green,,historic,229,499441891,normal
5_green,silver,historic,1111,549780801,normal
5_green,silver,historic,670,579050660,normal
5_green,,historic,315,372535078,brand
5_green,platinum,historic,9364,369346540,brand
5_green,silver,historic,1269,54165058,normal
5_green,,historic,27,1442972749,normal
5_green,,historic,474,798111085,normal
5_green,,historic,436,1547003818,normal
5_green,gold,historic,2049,662302012,normal
5_green,,historic,158,145212421,normal
5_green,,historic,443,380842040,normal
3_yellow,,historic,497,214913583,normal
5_green,,historic,1318,484747509,brand
5_green,,historic,319,556195981,normal
4_light_green,,historic,489,1299389513,normal
5_green,,historic,333,124189819,normal
5_green,,historic,191,90433749,normal
5_green,,historic,380,431177005,normal
5_green,silver,historic,1770,610069525,normal
5_green,,historic,368,36148512,normal
5_green,,historic,586,19772359,normal
5_green,silver,historic,1424,722312341,normal
5_green,,historic,565,162065429,normal
5_green,gold,historic,361,346654378,normal
5_green,silver,historic,728,766978185,normal
3_yellow,,historic,104,332809539,normal
5_green,silver,historic,1568,83668398,normal
5_green,gold,historic,2988,540373161,normal
5_green,gold,historic,6326,188092826,normal
5_green,platinum,historic,21330,266997273,normal
5_green,silver,historic,495,435634844,normal
5_green,silver,historic,2025,160474158,normal
4_light_green,,historic,434,403344972,normal
5_green,,historic,94,153009481,normal
5_green,,historic,181,127897228,normal
5_green,platinum,historic,4324,37864680,normal
5_green,silver,historic,1955,648723827,normal
5_green,silver,historic,1935,222733239,brand
5_green,,historic,596,1172445694,normal
5_green,,historic,284,335202203,normal
5_green,,historic,1130,73152815,normal
5_green,silver,historic,750,724568878,normal
5_green,,historic,138,663540423,normal
5_green,silver,historic,2183,243236006,normal
5_green,,historic,104,379549139,normal
5_green,silver,historic,2043,119186750,normal
5_green,,historic,18,259706782,normal
5_green,,historic,1480,200466228,normal
5_green,silver,historic,1200,307471965,normal
5_green,,historic,37,97531282,normal
5_green,,historic,264,361905028,normal
5_green,,historic,59,117045582,normal
5_green,silver,historic,2088,161101440,normal
5_green,silver,historic,1308,837909773,normal
5_green,,historic,907,302501102,normal
5_green,,historic,1401,242177762,normal
5_green,,historic,501,524357373,normal
5_green,,historic,85,113850705,normal
5_green,,historic,123,171687589,normal
5_green,,historic,21,97536390,normal
5_green,,historic,286,1120517545,normal
5_green,silver,historic,1337,442313261,normal
5_green,silver,historic,618,833822038,normal
5_green,silver,historic,1311,180297653,normal
5_green,silver,historic,513,573145975,normal
5_green,silver,historic,1247,244953407,normal
5_green,,historic,257,795341851,normal
5_green,,historic,823,72688788,normal
4_light_green,,historic,11,205721130,normal
5_green,,historic,101,1144459729,normal
5_green,,historic,19,239712791,normal
5_green,silver,historic,1221,219098540,normal
5_green,silver,historic,1504,542870035,brand
5_green,silver,historic,3064,1177161918,normal
5_green,,historic,450,265577657,normal
5_green,,historic,353,1114961270,normal
5_green,,historic,108,186805016,normal
5_green,gold,historic,5698,212995061,normal
5_green,,historic,792,372197652,normal
5_green,silver,historic,5609,428436152,normal
5_green,platinum,historic,8752,29789735,normal
5_green,platinum,historic,8836,1321905575,normal
5_green,,historic,623,39947813,normal
5_green,,historic,110,1194431430,normal
5_green,silver,historic,1244,393134814,normal
5_green,,historic,905,588671827,normal
5_green,silver,historic,1927,80263263,normal
5_green,,historic,78,643474300,normal
5_green,,historic,106,147684635,normal
5_green,platinum,historic,4257,117179380,normal
5_green,platinum,historic,16979,118807519,brand
5_green,silver,historic,1465,181366620,normal
5_green,gold,historic,1546,1190480502,normal
5_green,,historic,187,1382125301,normal
5_green,,historic,158,682079375,normal
5_green,silver,historic,1660,31351747,normal
5_green,silver,historic,4353,602471080,normal
5_green,,historic,196,297708900,normal
5_green,gold,historic,4007,264825189,normal
5_green,gold,historic,2974,205079906,normal
5_green,,historic,333,274072963,brand
5_green,,historic,59,1118869663,normal
5_green,,historic,465,137066169,normal
5_green,silver,historic,1254,1073404669,normal
5_green,,historic,857,231157870,normal
5_green,gold,historic,2454,379029243,normal
5_green,silver,historic,740,838368295,normal
5_green,,historic,30,36416548,normal
3_yellow,,historic,86,571179580,normal
5_green,gold,historic,2090,114173404,normal
5_green,,historic,463,701385395,normal
5_green,,historic,34,82502167,normal
5_green,silver,historic,1155,1211772933,normal
5_green,gold,historic,3417,497014973,normal
5_green,,historic,125,311022295,normal
5_green,,historic,703,37720038,normal
3_yellow,,historic,1870,526184841,normal
5_green,gold,historic,3033,606068005,normal
5_green,,historic,317,207182165,normal
5_green,,historic,30,97818237,normal
5_green,,historic,55,1339952184,normal
5_green,gold,historic,8436,791139054,normal
5_green,,historic,36,1577213521,normal
5_green,,historic,460,52150363,normal
5_green,,historic,316,316264588,normal
